title,date_str,siteName,sentiment,pageUrl,author
France's Macron calls for calm to resolve Ukraine crisis,d2022-09-02T00:00,euronews,0.0,https://www.euronews.com/2022/02/08/uk-ukraine-crisis,Reuters
Ukraine crisis: Macron says 'concrete solutions' possible between Russia and West,d2022-09-02T00:00,euronews,0.0,https://www.euronews.com/2022/02/08/ukraine-crisis-macron-heads-to-kyiv-as-french-president-and-putin-pledge-to-speak-again,Reuters
UK's Johnson disappointed by China's treatment of Lithuania,d2022-09-02T00:00,euronews,-0.888,https://www.euronews.com/2022/02/08/uk-china-lithuania-britain,Reuters
Six Russia warships en route to Black Sea for drills,d2022-09-02T00:00,euronews,0.0,https://www.euronews.com/2022/02/09/us-ukraine-crisis-russia-navy,Reuters
"U.S. open to talks with Russia on exercises, missile deployments -official",d2022-09-01T00:00,euronews,-0.228,https://www.euronews.com/2022/01/09/uk-russia-ukraine-usa-biden,Reuters
Kyiv ravers escape horrors of war through music,d2022-08-31T12:00:17,euronews,0.0,https://www.euronews.com/2022/08/31/ukraine-crisis-kyiv-nightlife,Reuters
Exclusive-Ukraine's agriculture exports to double in next few months now ports open -minister,d2022-08-29T18:30:05,euronews,-0.221,https://www.euronews.com/next/2022/08/29/ukraine-crisis-agriculture-exclusive,Joshua Askew with AP
Ukraine allows sailors to leave country in likely boost for grain shipments,d2022-08-28T11:10:11,euronews,0.0,https://www.euronews.com/2022/08/28/ukraine-crisis-sailors,Reuters
Russia and Ukraine accuse each other of shelling around Zaporizhzhia nuclear plant,d2022-08-28T11:05:18,euronews,-0.199,https://www.euronews.com/2022/08/28/ukraine-crisis-plant,Jonny Walfisz
In pictures: Europe celebrates Ukraine Independence Day,d2022-08-25T21:57:16,euronews,0.353,https://www.euronews.com/my-europe/2022/08/25/in-pictures-europe-celebrates-ukraine-independence-day,Euronews with Reuters & AP
Italy to revise gas emergency plan but rules out rationing,d2022-08-25T17:25:10,euronews,0.0,https://www.euronews.com/next/2022/08/25/italy-gas-emergency-plan,Mark Armstrong with AP
Ukrainian families and artists mark Independence Day by celebrating cultural ties with Britain,d2022-08-25T06:05:33,euronews,0.643,https://www.euronews.com/culture/2022/08/25/ukrainian-families-and-artists-mark-independence-day-by-celebrating-cultural-ties-with-bri,David Mac Dougall
Ukraine war: Independence events curbed; memorial for Daria Dugina; and fresh Zaporizhzhia attacks,d2022-08-24T00:00,euronews,-0.205,https://www.euronews.com/2022/08/23/ukraine-war-cities-curb-independence-day-events-as-us-warns-of-intensified-russian-attacks,Reuters
Removal of Soviet-era war memorial in Latvia angers ethnic Russians,d2022-08-24T00:00,euronews,-0.382,https://www.euronews.com/2022/08/24/removal-of-soviet-era-war-memorial-in-latvia-angers-ethnic-russians,Euronews with Reuters
Tuning out: Did we grow tired of Ukraine war on TV and in newspapers?,d2022-08-23T00:00,euronews,0.0,https://www.euronews.com/my-europe/2022/08/23/tuning-out-did-we-grow-tired-of-ukraine-war-on-tv-and-in-newspapers,Euronews with AP & AFP
Traders cut Ukraine 2022 combined grain and oilseeds crop forecast,d2022-08-22T13:45:06,euronews,0.0,https://www.euronews.com/next/2022/08/22/ukraine-crisis-grain-harvest,Reuters
"Ukraine war: Russia blames Kyiv for car bomb attack, Zaporizhzhia injuries, and Zelenskyy warning",d2022-08-22T07:57:57,euronews,-0.589,https://www.euronews.com/2022/08/22/ukraine-war-zelenskyy-warns-russia-against-disgusting-show-trial-in-mariupol,Euronews with AFP
"Ukraine war: Independence day warnings, more military aid, and further drone strikes",d2022-08-22T00:00,euronews,-0.442,https://www.euronews.com/2022/08/20/ukraine-war-more-drone-strikes-new-military-aid-and-russian-attacks,Reuters
Boxing-Usyk targets Fury after beating Joshua on split decision,d2022-08-21T01:30:05,euronews,0.0,https://www.euronews.com/2022/08/21/uk-boxing-heavyweight-usyk-joshua,Euronews with Reuters & AP & AFP
Italy election: Fears grow over Russian interference in snap poll after Dmitry Medvedev's remarks,d2022-08-19T17:07:18,euronews,-0.501,https://www.euronews.com/2022/08/19/italy-election-fears-grow-over-russian-interference-in-snap-poll-after-dmitry-medvedevs-re,The Cube
"Serbia, Kosovo fail to break car number plate impasse, agree to more talks",d2022-08-19T11:40:17,euronews,-0.243,https://www.euronews.com/2022/08/19/uk-kosovo-serbia-eu,Reuters
Ukraine war: Erdogan and Guterres issue Zaporizhzhia warning; Kharkiv attacks intensified,d2022-08-19T00:00,euronews,0.0,https://www.euronews.com/2022/08/18/ukraine-war-fighting-deadlocked-ahead-of-un-chiefs-visit-says-kyiv,Reuters
Fact check: Do 25% of UK hosts want to kick out Ukrainian refugees?,d2022-08-19T00:00,euronews,-0.59,https://www.euronews.com/my-europe/2022/08/19/fact-check-do-25-of-uk-hosts-want-to-kick-out-ukrainian-refugees,Euronews with AP
Ukraine expects biggest convoy of ships to load since grain export deal,d2022-08-18T11:40:10,euronews,0.0,https://www.euronews.com/next/2022/08/18/uk-ukraine-crisis-grain-ships,Rita Palfi
"Factbox-U.S., European banks could lose over $5 billion from risky buyout loans",d2022-08-18T11:30:07,euronews,-0.513,https://www.euronews.com/next/2022/08/18/usa-banks-loans-writedowns-factbox,Stefan Weichert
Ukraine war: Erdogan and Guterres meet with Zelenskyy in a bid to halt the conflict,d2022-08-18T00:00,euronews,-0.354,https://www.euronews.com/2022/08/18/ukraine-war-erdogan-and-guterres-meet-with-zelenskyy-in-a-bid-to-halt-the-conflict,Reuters
Sziget Festival: where’s my citizenship?,d2022-08-17T17:18:39,euronews,0.323,https://www.euronews.com/culture/2022/08/17/sziget-festival-wheres-my-citizenship,Giulia Carbonaro
How the economic impact of war is starting to bite in southern Ukraine,d2022-08-17T00:00,euronews,-0.172,https://www.euronews.com/my-europe/2022/08/17/how-the-economic-impact-of-war-is-starting-to-bite-in-southern-ukraine,Reuters
Dutch government to decide on filling Norg gas storage above current 80%,d2022-08-16T17:00:05,euronews,0.0,https://www.euronews.com/next/2022/08/16/ukraine-crisis-netherlands-gas,Giulia Carbonaro
Ukraine now ranks second in the world for crypto use. Which other countries have embraced it?,d2022-08-16T13:36:51,euronews,0.0,https://www.euronews.com/next/2022/08/16/ukraine-now-ranks-second-in-the-world-for-crypto-use-which-other-countries-have-embraced-i,Euronews with Reuters
Dutch court to announce ruling in MH17 murder trial on Nov. 17,d2022-08-16T00:00,euronews,-0.716,https://www.euronews.com/2022/08/16/us-ukraine-crisis-mh17,Joshua Askew with Reuters/AP/AFP
Ukraine war misinformation from Russia Today is slipping through the cracks of an EU ban. But how?,d2022-08-16T00:00,euronews,0.0,https://www.euronews.com/next/2022/08/16/ukraine-war-misinformation-from-russia-today-is-slipping-through-the-cracks-of-an-eu-ban-b,Reuters
Sarajevo Film Festival honours Ukrainian stars of the screen,d2022-08-15T00:00,euronews,0.717,https://www.euronews.com/2022/08/14/sarajevo-film-festival-honours-ukrainian-stars-of-the-screen,Jessica Saltz
"Ukraine war: Zaporizhzhia 'blackmail', Hungary imports more gas, Ukraine anthem played to Russians",d2022-08-14T14:34:06,euronews,-0.28,https://www.euronews.com/2022/08/14/ukraine-war-zaporizhzhia-blackmail-hungary-imports-more-gas-anthem-played-to-russian-touri,Rosie Frost
Sarajevo Film Festival provides platform for Ukrainian filmmakers,d2022-08-13T00:00,euronews,0.465,https://www.euronews.com/2022/08/13/us-bosnia-film-festival,Joshua Askew with AFP/AP/Reuters
Germany has a new role in Europe under Scholz. Here's what it looks like one year on.,d2022-08-12T09:31,euronews,0.0,https://www.euronews.com/my-europe/2022/12/08/germany-has-a-new-role-in-europe-under-scholz-heres-what-it-looks-like-one-year-on,Joshua Askew
How much could countries save if the EU raises its renewable energy target by just 5%?,d2022-08-12T00:00,euronews,0.0,https://www.euronews.com/green/amp/2022/12/07/heres-how-much-countries-could-save-if-the-eu-raises-its-renewable-energy-target-by-just-5,David Mac Dougall
"Ukraine war: Zaporizhzhia bombed, more military aid, Swiss 'no longer' neutral",d2022-08-12T00:00,euronews,-0.528,https://www.euronews.com/2022/08/11/ukraine-war-zaporizhzhia-bombed-more-military-aid-swiss-no-longer-neutral,Euronews with AP
"Gas and electricity bills 'nearly double in all EU capitals', new data reveals",d2022-08-11T00:00,euronews,0.0,https://www.euronews.com/my-europe/amp/2022/11/07/gas-and-electricity-bills-nearly-double-in-all-eu-capitals-new-data-reveals,Euronews with AP & AFP
Price rises in Estonia are the highest in the EU. So what's it like going food shopping?,d2022-08-11T00:00,euronews,0.177,https://www.euronews.com/my-europe/amp/2022/11/03/price-rises-in-estonia-are-the-highest-in-the-eu-so-whats-it-like-going-food-shopping,Reuters
"Recaptured Ukrainian city Lyman 'completely destroyed', say officials",d2022-08-10T18:15,euronews,-0.635,https://www.euronews.com/2022/10/08/recaptured-ukrainian-city-lyman-completely-destroyed-say-officials,Natalia Liubchenkova
"Ukraine war: Crimea explosion, rise in premature births and Russia cuts oil shipments to Europe",d2022-08-10T00:00,euronews,-0.518,https://www.euronews.com/2022/08/09/ukraine-war-the-top-developments-you-need-to-know-for-tuesday,Euronews with AP & AFP & Reuters
"First ship since Russian invasion arrives in Ukraine, ministry says",d2022-08-08T11:15:12,euronews,-0.174,https://www.euronews.com/2022/08/08/us-ukraine-crisis-ship-arrival,Reuters
"Last week in pictures: volcano eruption, continuous heatwave and wildfires in Europe",d2022-08-08T00:00,euronews,-0.666,https://www.euronews.com/2022/08/06/this-week-in-pictures-volcano-eruption-continuous-heatwave-and-wildfires-in-europe,Euronews with AFP
Ukraine war: The latest developments linked to Russia's invasion this weekend,d2022-08-07T00:00,euronews,-0.664,https://www.euronews.com/2022/08/06/ukraine-war-eu-accuses-russia-of-irresponsible-zaporizhzhia-nuclear-safety-breach,Reuters
How Boris Johnson helped Ukraine with its weapons shopping,d2022-08-07T00:00,euronews,0.0,https://www.euronews.com/2022/07/08/uk-ukraine-crisis-britain-arms-insight,Reuters
Amnesty International's Ukraine chief quits in protest at 'Russian propaganda' report,d2022-08-06T10:24:46,euronews,-0.732,https://www.euronews.com/2022/08/06/amnesty-internationals-ukraine-chief-quits-in-protest-at-russian-propaganda-report,Euronews and AP
UK PM Johnson seeks to rally his party after surviving leadership test,d2022-08-06T00:00,euronews,0.0,https://www.euronews.com/2022/06/07/uk-britain-politics-boris,Reuters
German industrial output rises smaller-than-expected 0.7% in April,d2022-08-06T00:00,euronews,-0.463,https://www.euronews.com/next/2022/06/08/germany-economy-industrialoutput,Euronews with AP
"De-mine your ports and we'll let grain exports out, Lavrov tells Ukraine",d2022-08-06T00:00,euronews,-0.471,https://www.euronews.com/my-europe/2022/06/08/de-mine-your-ports-and-we-ll-let-grain-exports-out-lavrov-tells-ukraine,Jaime Velazquez
Germany to boost military mission in Lithuania,d2022-08-06T00:00,euronews,0.0,https://www.euronews.com/2022/06/08/uk-ukraine-crisis-baltics-scholz,Reuters
Ukrainian farmers export their harvest via Romania,d2022-08-05T00:00,euronews,0.0,https://www.euronews.com/2022/05/08/ukrainian-farmers-export-their-harvest-via-romania,Reuters
Why Charlie Chaplin's The Great Dictator resonates with Romani refugees in Ukraine today,d2022-08-04T00:00,euronews,-0.244,https://www.euronews.com/culture/2022/04/08/why-charlie-chaplin-s-the-great-dictator-resonates-with-romani-refugees-in-ukraine-today,Reuters
"Defiance, tears, trepidation: Ukraine's capital awakens after Russian troops withdraw",d2022-08-04T00:00,euronews,-0.256,https://www.euronews.com/2022/04/08/uk-ukraine-crisis-kyiv,Méabh Mc Mahon
Italy to look at speeding up green light for renewable projects,d2022-08-04T00:00,euronews,0.201,https://www.euronews.com/2022/04/08/uk-italy-energy-renewables,Reuters
"Solar, wind and diesel: European companies tool up in energy crisis",d2022-08-04T00:00,euronews,0.0,https://www.euronews.com/next/2022/04/08/ukraine-crisis-energy-companies,Farid Karimi
NGOs call on Brussels to do more to clamp down on trafficking as millions flee Ukraine,d2022-08-04T00:00,euronews,-0.267,https://www.euronews.com/my-europe/2022/04/08/ngos-call-on-brussels-to-do-more-to-clamp-down-on-trafficking-as-millions-flee-ukraine,Reuters
Ukraine prods Israel on aid but grateful for Moscow mediation bid,d2022-08-03T00:00,euronews,-0.307,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-israel-helmets,Reuters
War in Ukraine and energy dependency: What Europe needs to do to wean itself off Russian gas,d2022-08-03T00:00,euronews,-0.202,https://www.euronews.com/next/2022/03/08/war-in-ukraine-and-energy-dependency-what-europe-needs-to-do-to-wean-itself-off-russian-ga,Reuters
"Flow of refugees from Ukraine rises to 2 million people, UNHCR head says",d2022-08-03T00:00,euronews,-0.239,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-un-refugees,Reuters
"EU to phase out Russian gas, oil, coal imports - leaders' draft",d2022-08-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-eu-summit,Natalia Liubchenkova
Russia will stop 'in a moment' if Ukraine meets terms - Kremlin,d2022-08-03T00:00,euronews,-0.298,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-russia-conditions,Tim Gallagher with AP
WHO confirms additional attacks on Ukraine health care,d2022-08-03T00:00,euronews,-0.25,https://www.euronews.com/2022/03/08/us-ukraine-crisis-who,Reuters
Scenes of devastation as residential areas of Ukraine are targeted by the Russian army,d2022-08-03T00:00,euronews,-0.945,https://www.euronews.com/2022/02/26/in-pictures-disbelief-and-resistance-as-russia-invades-ukraine,Reuters
Youth orchestra evacuated from Ukraine in partnership with Europe's classical music community,d2022-08-03T00:00,euronews,0.298,https://www.euronews.com/culture/2022/03/08/youth-orchestra-evacuated-from-ukraine-in-partnership-with-europe-s-classical-music-commun,Reuters
Tennis-Murray to donate prize money from tournaments to aid Ukrainian children,d2022-08-03T00:00,euronews,0.158,https://www.euronews.com/2022/03/08/uk-ukraine-crisis-tennis-murray,Euronews and AP
"World Bank approves $723 million in loans, grants for Ukraine",d2022-08-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/08/ukraine-crisis-worldbank,Natalia Liubchenkova
"Ukrainian envoy dons helmet withheld by Israel, asks: Can this kill?",d2022-08-03T00:00,euronews,-0.243,https://www.euronews.com/2022/03/08/us-ukraine-crisis-israel-helmets,Euronews and AFP
Ukraine war: Which weapons are being used in Russia's invasion?,d2022-08-03T00:00,euronews,-0.622,https://www.euronews.com/next/2022/03/07/ukraine-war-what-weapons-tech-is-being-used-in-russia-s-invasion,Alasdair Sandford & AFP
Ukraine war: Pictures reveal the heartbreaking goodbyes of families torn apart by Russia's invasion,d2022-08-03T00:00,euronews,-0.172,https://www.euronews.com/2022/03/08/ukraine-war-pictures-reveal-the-heartbreaking-goodbyes-of-families-torn-apart-by-russia-s-,Ian Smith
Ukraine war: CERN suspends Russia's observer status and all future collaboration over invasion,d2022-08-03T00:00,euronews,-0.343,https://www.euronews.com/next/2022/03/08/ukraine-war-cern-suspends-russia-s-observer-status-and-all-future-collaboration-over-invas,Tim Gallagher with AFP
'It's a mess': UK to vet Ukraine refugees at Calais as French claim hundreds rejected,d2022-08-03T00:00,euronews,-0.397,https://www.euronews.com/2022/03/08/it-s-a-mess-uk-to-vet-ukraine-refugees-at-calais-as-french-claim-hundreds-rejected,Reuters
The Disinformation War: The falsehoods about the Ukraine invasion and how to stop them spreading,d2022-08-03T00:00,euronews,-0.453,https://www.euronews.com/my-europe/2022/02/25/the-disinformation-war-the-falsehoods-about-the-ukraine-invasion-and-how-to-stop-them-spre,Euronews with AP
Dancers resign from Bolshoi ballet over Ukraine in further blow to Russian cultural sector,d2022-08-03T00:00,euronews,-0.551,https://www.euronews.com/culture/2022/03/08/dancers-resign-from-bolshoi-ballet-over-ukraine-in-further-blow-to-russian-cultural-sector,Emil Filtenborg and Stefan Weichert
Germany's Scholz says there will be a very high price if Russia invades Ukraine,d2022-08-02T00:00,euronews,-0.716,https://www.euronews.com/2022/02/08/uk-usa-germany-scholtz,Theo Farrant
"IMF lowers 2023 global growth forecast to 2.8%, down from 2.9%",d2022-08-02T00:00,euronews,-0.232,https://www.euronews.com/video/2023/04/11/imf-lowers-2023-global-growth-forecast-to-28-down-from-29,Reuters
War-weary Ukrainians hoping for best as city chiefs prepare for worst,d2022-08-02T00:00,euronews,-0.326,https://www.euronews.com/my-europe/2022/02/08/war-weary-ukrainians-hoping-for-best-as-city-chiefs-prepare-for-worst,Reuters
An interview with Emmie America: The defiant Russian fashion photographer and LGBTQ+ activist,d2022-07-31T00:00,euronews,0.0,https://www.euronews.com/culture/2022/07/31/an-interview-with-emmie-america-the-defiant-russian-fashion-photographer-and-lgbtq-activis,Reuters
N.Macedonia donates tanks to Ukraine as it modernises own military,d2022-07-30T11:20:15,euronews,0.0,https://www.euronews.com/2022/07/30/us-ukraine-crisis-north-macedonia-tanks,Euronews with AFP/Reuters
UK's Truss doubles down on call for Bank of England review,d2022-07-30T00:00,euronews,0.0,https://www.euronews.com/2022/07/30/britain-politics-truss-boe,Joshua Askew
"Zelenskiy says Ukraine ready to ship grain, awaits signal to start",d2022-07-30T00:00,euronews,0.0,https://www.euronews.com/next/2022/07/30/ukraine-crisis-grains-odesa,Reuters
Ukraine war: What you need to know today,d2022-07-29T16:55:39,euronews,-0.432,https://www.euronews.com/2022/07/29/ukraine-war-what-you-need-to-know-this-friday,Reuters
"Sanctions 'catastrophically crippling' Russian economy, study finds",d2022-07-29T00:00,euronews,-0.291,https://www.euronews.com/2022/07/28/sanctions-catastrophically-crippling-russian-economy-study-finds,Reuters
"Explainer-Blood, treasure and chaos: the cost of Russia's war in Ukraine",d2022-07-29T00:00,euronews,-0.462,https://www.euronews.com/2022/07/29/us-ukraine-crisis-war-numbers,Euronews with AFP
France can provide Germany some of its gas in case of shortage - French sources,d2022-07-28T00:00,euronews,-0.334,https://www.euronews.com/2022/07/28/france-germany-gas,Theo Farrant & AFP
Lavrov denigrates West's stance towards Africa during Ethiopia visit,d2022-07-28T00:00,euronews,0.0,https://www.euronews.com/2022/07/28/us-ukraine-crisis-russia-africa,Reuters
Macron calls Russia a 'colonial power' during visit to ex-French colony,d2022-07-27T22:29:16,euronews,0.0,https://www.euronews.com/2022/07/27/macron-calls-russia-a-colonial-power-during-visit-to-ex-french-colony,Reuters
How have Ukrainians responded to Eurovision being hosted in the UK?,d2022-07-27T14:39:46,euronews,0.234,https://www.euronews.com/culture/2022/07/27/how-have-ukrainians-responded-to-eurovision-being-hosted-in-the-uk,Euronews with AFP/Reuters
Ukraine's Naftogaz stumbles into default amid new debt overhaul push,d2022-07-27T13:00:05,euronews,-0.293,https://www.euronews.com/next/2022/07/27/ukraine-crisis-naftogaz-default,Reuters
Ugandan leader extols Africa-Russia friendship during visit by Lavrov,d2022-07-27T00:00,euronews,0.0,https://www.euronews.com/2022/07/27/us-ukraine-crisis-russia-africa,Euronews with AP
Fears of winter gas shortages as Nord Stream reduced to 20% capacity,d2022-07-27T00:00,euronews,-0.405,https://www.euronews.com/2022/07/27/fears-of-winter-gas-shortages-as-nord-stream-reduced-to-20-capacity,Mark Armstrong with AP
Factbox-Ukraine's sovereign and corporate debt crunch,d2022-07-27T00:00,euronews,0.0,https://www.euronews.com/next/2022/07/27/ukraine-crisis-debt-factbox,Reuters
Guatemalan president becomes first Latin American leader to visit Zelenskyy in Kyiv,d2022-07-26T08:00:41,euronews,-0.244,https://www.euronews.com/2022/07/26/guatemalan-president-becomes-first-latin-american-leader-to-visit-zelenskyy-in-kyiv,Reuters
Volunteers in Ukraine organise 'rave' clean-up parties,d2022-07-25T08:40:27,euronews,-0.717,https://www.euronews.com/2022/07/25/volunteers-in-ukraine-organise-rave-clean-up-parties,Euronews with AP & AFP & Reuters
'Missile alert': Taiwan holds air-raid exercise amid China tension,d2022-07-25T00:00,euronews,-0.151,https://www.euronews.com/2022/07/25/uk-taiwan-defence-drill,Reuters
Exodus of Ukrainian workers hits Europe's emerging economies,d2022-07-25T00:00,euronews,-0.16,https://www.euronews.com/2022/07/25/ukraine-crisis-easterneurope-workers-insight,Reuters
Ukraine war: What you need to know this weekend,d2022-07-24T00:00,euronews,-0.487,https://www.euronews.com/2022/07/22/ukraine-war-the-latest-developments-you-need-to-know-this-friday,Reuters
"Reaction to Ukraine, Russia grain export deal",d2022-07-23T13:25:04,euronews,0.475,https://www.euronews.com/2022/07/23/us-ukraine-crisis-grain-reaction,Reuters
"Spain's finance minister says decision on bank tax is ""taken and fair""",d2022-07-23T11:25:05,euronews,-0.169,https://www.euronews.com/next/2022/07/23/spain-economy-banks-tax,Euronews with AP & AFP & Reuters
"Ukraine, Russia sign deal to reopen grain export ports as war rages on",d2022-07-23T00:00,euronews,0.0,https://www.euronews.com/2022/07/23/us-ukraine-crisis,Euronews with Reuters
UK police say sex offenders went to Poland after Ukraine invasion,d2022-07-22T11:50:21,euronews,-0.67,https://www.euronews.com/2022/07/22/us-ukraine-crisis-britain-sexoffenders,Euronews
Ukraine war: The latest developments you need to know,d2022-07-22T00:00,euronews,-0.54,https://www.euronews.com/2022/07/21/ukraine-war-the-latest-developments-you-need-to-know-on-thursday,Reuters and The Cube
"Russia 'clearly' preparing for next stage of offensive in Ukraine, Kyiv says",d2022-07-22T00:00,euronews,-0.446,https://www.euronews.com/2022/07/17/russia-clearly-preparing-for-next-stage-of-offensive-in-ukraine-kyiv-says,Reuters
Vladimir Putin 'entirely too healthy' says CIA chief,d2022-07-21T00:00,euronews,-0.73,https://www.euronews.com/2022/07/21/vladimir-putin-entirely-too-healthy-says-cia-chief,Reuters
Russia watchdog makes moves to punish Wikipedia over 'fake' Ukraine war articles,d2022-07-21T00:00,euronews,-0.378,https://www.euronews.com/next/2022/07/21/russia-watchdog-makes-moves-to-punish-wikipedia-over-fake-ukraine-war-articles,Joshua Askew with Reuters/AP/AFP
Ukrainian first lady appeals to U.S. Congress for more weapons against Russia's 'Hunger Games',d2022-07-21T00:00,euronews,0.175,https://www.euronews.com/2022/07/21/us-ukraine-crisis-usa-congress,AP with Euronews
Russia to punish Wikimedia Foundation over Ukraine conflict 'fakes',d2022-07-21T00:00,euronews,-0.218,https://www.euronews.com/2022/07/21/us-ukraine-crisis-russia-wikimedia,Reuters
Ukraine war: Latest developments you need to know,d2022-07-20T00:00,euronews,-0.485,https://www.euronews.com/2022/07/19/what-you-need-to-know-about-the-ukraine-war-tuesday,Reuters
Rishi Sunak and Liz Truss face runoff to become next UK Prime Minister,d2022-07-20T00:00,euronews,0.0,https://www.euronews.com/2022/07/20/sunak-and-truss-runoff-after-johnson-last-pmqs,Euronews with AP
Exclusive-Russia's Gazprom declares force majeure on some gas supplies to Europe,d2022-07-19T00:00,euronews,-0.374,https://www.euronews.com/2022/07/18/ukraine-crisis-gazprom-europe,Maria Psara
Spain's Jan-May trade deficit widens 501% to 26.6 billion euros,d2022-07-18T10:40:05,euronews,0.409,https://www.euronews.com/next/2022/07/18/spain-economy-tradefigures,Reuters
White House claims Iran showcased its drones to Kremlin officials amidst Ukraine war,d2022-07-16T10:23:37,euronews,-0.307,https://www.euronews.com/2022/07/16/white-house-claims-iran-showcased-its-drones-to-kremlin-officials-amidst-ukraine-war,Euronews with AFP & AP
How is the EU addressing rising energy prices and record inflation in the Eurozone?,d2022-07-15T19:30:16,euronews,0.0,https://www.euronews.com/2022/07/15/how-is-the-eu-addressing-rising-energy-prices-and-record-inflation-in-the-eurozone,Euronews with AP
Central banks rapidly shift gears in bid to stem inflation tidal wave,d2022-07-15T00:00,euronews,0.0,https://www.euronews.com/next/2022/07/15/global-economy,Matthew Holroyd
Ukraine war: Five key developments to know about from the conflict with Russia,d2022-07-15T00:00,euronews,-0.414,https://www.euronews.com/2022/07/14/ukraine-war-five-key-developments-to-know-about-from-the-conflict-with-russia,Euronews with AP
Rescue teams search for Vinnytsia survivors after deadly missile attack,d2022-07-15T00:00,euronews,-0.643,https://www.euronews.com/2022/07/15/rescue-teams-search-for-vinnytsia-survivors-after-deadly-missile-attack,Euronews with AP & AFP
Online dating ads offering to meet 'lonely' Ukrainian women banned in UK,d2022-07-14T21:51:14,euronews,-0.865,https://www.euronews.com/my-europe/2022/07/14/online-dating-ads-offering-to-meet-lonely-ukrainian-women-banned-in-uk,Euronews with AP & AFP
Ukraine war: Russian airstrike kills over 20 people in central city of Vinnytsia,d2022-07-14T13:40:41,euronews,-0.57,https://www.euronews.com/2022/07/14/russian-airstrike-kills-17-people-in-central-ukraine,Jorge Liboreiro
Ukraine's Zelenskyy calls for special war crimes tribunal at The Hague on Russian invasion,d2022-07-14T13:24:40,euronews,0.0,https://www.euronews.com/2022/07/14/nations-discuss-coordinating-ukraine-war-crimes-probes,Euronews with Reuters
Ukraine war: Ten latest developments to know about in the conflict,d2022-07-14T00:00,euronews,-0.584,https://www.euronews.com/2022/07/13/ukraine-war-ten-latest-developments-to-know-about-in-the-conflict,Reuters
Annual inflation across the eurozone will peak at 7.6% in 2022,d2022-07-14T00:00,euronews,-0.406,https://www.euronews.com/my-europe/2022/07/14/annual-inflation-across-the-eurozone-will-peak-at-76-in-2022,Tim Gallagher
"Two-thirds of Ukraine refugees plan to stay put for now, according to UNHCR",d2022-07-13T13:10:29,euronews,-0.156,https://www.euronews.com/2022/07/13/two-thirds-of-ukraine-refugees-plan-to-stay-put-for-now-according-to-unhcr,Giulia Carbonaro
Rising prices curb consumers' taste for chocolate,d2022-07-13T12:25:06,euronews,0.0,https://www.euronews.com/next/2022/07/13/chocolate-demand-focus,Pascale Davies
Ukrainian president Volodymyr Zelenskyy named 'Time Magazine's Person of the Year 2022',d2022-07-12T16:00,euronews,0.0,https://www.euronews.com/culture/2022/12/07/ukrainian-president-volodymyr-zelenskyy-named-time-magazines-person-of-the-year-2022,Rosie Frost
World Travel Market: From Saudi Arabia’s stunning shows to Ukraine’s act of resistance,d2022-07-11T20:32,euronews,0.342,https://www.euronews.com/travel/2022/11/07/world-travel-market-from-saudi-arabias-stunning-shows-to-ukraines-act-of-resistance,Nuno Prudêncio
"NATO rests hopes on new technologies to tackle the war in Ukraine, cybersecurity and climate change",d2022-07-11T18:48,euronews,0.306,https://www.euronews.com/next/2022/11/07/nato-rests-hopes-on-new-technologies-to-tackle-the-war-in-ukraine-cybersecurity-and-climat,Euronews with Reuters & AP
Energy crisis: Europe is planning for 'worst-case scenario' winter blackouts,d2022-07-10T16:34,euronews,-0.392,https://www.euronews.com/green/2022/10/07/energy-crisis-europe-is-planning-for-worst-case-scenario-winter-blackouts,Reuters
"Young people should get in touch with young migrants, says IOM’s Vitorino",d2022-07-09T10:24,euronews,0.261,https://www.euronews.com/2022/09/06/mass-migration-a-global-issue-discussed-in-depth-in-global-conservations,Reuters
"Ukraine war: Putin approves new foreign policy, tensions rise at plant, American actors sanctioned",d2022-07-09T07:54,euronews,-0.457,https://www.euronews.com/2022/09/06/ukraine-war-putin-approves-new-foreign-policy-tensions-rise-at-plant-american-actors-sanct,Reuters
Head of Amnesty's Ukraine office quits after group accuses Kyiv,d2022-07-08T00:00,euronews,-0.526,https://www.euronews.com/2022/08/07/uk-ukraine-crisis-amnesty,Aida Sanchez Alonso & Ana Lázaro
Head of Ukraine's Amnesty office leaves after group accuses Kyiv,d2022-07-08T00:00,euronews,-0.504,https://www.euronews.com/2022/08/07/us-ukraine-crisis-amnesty,Reuters
U.S. Secretary of State Blinken speaks with Pakistan foreign minister,d2022-07-07T00:00,euronews,-0.17,https://www.euronews.com/2022/07/07/usa-pakistan-int,Reuters
'Time to decide': MEPs call for Serbia to change its stance on Russia,d2022-07-07T00:00,euronews,-0.224,https://www.euronews.com/my-europe/2022/07/06/eu-parliament-calls-for-serbia-to-change-its-stance-on-russia,Sasha Vakulina
Ukraine rebases businesses from war front to shield vital producers,d2022-07-06T00:00,euronews,0.0,https://www.euronews.com/2022/06/06/ukraine-crisis-business,Reuters
